folder,table,sheet,rows,n_columns,columns
message,m68_t10_0801,Sheet1,129,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,m68_t10_0901,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,m68_t50_1901,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,m68_t50_2001,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,mirei_help,Sheet1,119,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,mirei_help_add,Sheet1,74,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_000,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_001,Sheet1,34,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_002,Sheet1,32,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_003,Sheet1,50,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_004,Sheet1,84,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_005,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_006,Sheet1,19,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_007,Sheet1,46,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_008,Sheet1,44,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_009,Sheet1,69,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_010,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_011,Sheet1,55,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_012,Sheet1,20,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_013,Sheet1,22,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_014,Sheet1,106,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_015,Sheet1,42,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_016,Sheet1,103,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_017,Sheet1,44,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_018,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_019,Sheet1,153,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_020,Sheet1,75,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_021,Sheet1,53,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_022,Sheet1,43,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_023,Sheet1,94,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_024,Sheet1,43,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_025,Sheet1,42,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_026,Sheet1,23,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_027,Sheet1,98,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_028,Sheet1,79,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_029,Sheet1,202,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_101,Sheet1,165,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_102,Sheet1,151,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_103,Sheet1,25,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_104,Sheet1,128,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_105,Sheet1,156,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_106,Sheet1,136,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_107,Sheet1,169,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_108,Sheet1,183,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_110,Sheet1,40,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_111,Sheet1,193,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_113,Sheet1,54,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_114,Sheet1,196,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_115,Sheet1,229,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_116,Sheet1,66,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_117,Sheet1,159,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_118,Sheet1,104,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_201,Sheet1,138,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_202,Sheet1,149,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_203,Sheet1,118,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_204,Sheet1,237,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_205,Sheet1,194,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_206,Sheet1,141,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_207,Sheet1,207,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_208,Sheet1,207,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_complete,Sheet1,53,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_hucker,Sheet1,127,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_hucker_event,Sheet1,62,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,quest_iteme,Sheet1,1398,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_d11_0701,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_d11_0810,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_e00_0801,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_e00_0901,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0101,Sheet1,7,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0201,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0301,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0401,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0501,Sheet1,14,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t03_0601,Sheet1,11,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s103_t05_1001,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s110_d92_0401,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s110_d92_0501,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s110_t05_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s110_t05_0201,Sheet1,25,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s110_t05_0301,Sheet1,14,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_e00_0401,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_e00_0801,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_e00_0901,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0201,Sheet1,45,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0301,Sheet1,11,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0501,Sheet1,17,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0601,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_0701,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s113_t05_1001,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s501_t50_0101,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s501_t50_0201,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s501_t50_0301,Sheet1,75,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t05_0201,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t05_0301,Sheet1,7,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t05_0401,Sheet1,34,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t05_0501,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t05_0601,Sheet1,46,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s502_t50_0101,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s503_d05_0101,Sheet1,152,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s503_d05_0201,Sheet1,95,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s503_d05_0301,Sheet1,72,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_0201,Sheet1,1,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_0501,Sheet1,24,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_0901,Sheet1,46,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_1001,Sheet1,11,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_d122_1101,Sheet1,20,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t21_0601,Sheet1,19,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t50_0301,Sheet1,32,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t50_0401,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t50_0701,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t50_0801,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s504_t50_1201,Sheet1,11,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s505_t50_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s505_t50_0201,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s505_t50_0301,Sheet1,36,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s505_t50_0401,Sheet1,48,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s506_t01_0201,Sheet1,49,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s506_t01_0301,Sheet1,42,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s506_t01_0401,Sheet1,30,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s506_t50_0101,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0201,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0301,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0401,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0501,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0601,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t05_0701,Sheet1,9,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t08_0801,Sheet1,63,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t50_0101,Sheet1,7,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t50_0901,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s507_t50_1001,Sheet1,51,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_d04_0701,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_d04_0801,Sheet1,22,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_d04_0901,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t25_0101,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t25_0301,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t25_1001,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t50_0201,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t50_0401,Sheet1,41,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t50_0501,Sheet1,9,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t50_0601,Sheet1,46,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s508_t50_1101,Sheet1,45,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_d131_0601,Sheet1,27,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_d131_0701,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t05_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t05_0801,Sheet1,15,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t50_0201,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t50_0301,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t50_0401,Sheet1,25,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t50_0501,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s509_t50_0901,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d12_0601,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d12_0701,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d12_0801,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d94_0401,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d94_0501,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_d94_0901,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_t50_0101,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_t50_0201,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s510_t50_0301,Sheet1,24,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d91_0401,Sheet1,20,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d91_0501,Sheet1,23,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d91_0601,Sheet1,25,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d91_0701,Sheet1,48,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d92_0101,Sheet1,7,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d92_0201,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s511_d92_0301,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s512_d02_0301,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s512_d02_0401,Sheet1,58,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s512_d02_0501,Sheet1,49,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s512_t50_0101,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s512_t50_0201,Sheet1,34,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_d02_0301,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_d02_0401,Sheet1,76,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_d02_0501,Sheet1,27,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_t04_0101,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_t04_0601,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s513_t05_0201,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s514_d126_0301,Sheet1,92,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s514_d126_0401,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s514_t04_0201,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s514_t10_0101,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_d11_0201,Sheet1,44,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_d11_0301,Sheet1,46,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_d131_0501,Sheet1,14,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_d131_0601,Sheet1,17,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_d90_0401,Sheet1,56,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s515_t50_0101,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_d30_0401,Sheet1,19,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_d30_0501,Sheet1,60,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_d30_0601,Sheet1,58,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_d92_0201,Sheet1,77,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_t04_0301,Sheet1,29,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s516_t50_0101,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t03_0401,Sheet1,39,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t03_0501,Sheet1,20,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t05_0101,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t05_0201,Sheet1,47,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t05_0301,Sheet1,26,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s517_t05_0601,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_d02_0301,Sheet1,38,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_d02_0601,Sheet1,4,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_d03_0201,Sheet1,23,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_d03_0701,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_t20_0101,Sheet1,9,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_t23_0401,Sheet1,78,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s518_t23_0501,Sheet1,38,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t05_0101,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t05_0201,Sheet1,14,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t05_0501,Sheet1,30,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t05_0801,Sheet1,33,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t05_1101,Sheet1,55,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_0301,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_0401,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_0601,Sheet1,3,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_0701,Sheet1,16,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_0901,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s519_t50_1001,Sheet1,20,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t01_0201,Sheet1,9,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t01_0301,Sheet1,34,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t01_0401,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t01_0501,Sheet1,50,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t50_0101,Sheet1,25,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s520_t50_0601,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d11_0801,Sheet1,19,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d11_0901,Sheet1,58,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0101,Sheet1,31,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0301,Sheet1,34,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0401,Sheet1,15,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0501,Sheet1,28,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0601,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_d92_0701,Sheet1,8,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_t05_1001,Sheet1,55,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s521_t50_0201,Sheet1,31,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_d30_0701,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_d30_0801,Sheet1,23,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_d30_0901,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t01_0301,Sheet1,27,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t02_0401,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t05_0201,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t05_1001,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t05_1101,Sheet1,13,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t06_0601,Sheet1,26,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t50_0101,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s522_t50_0501,Sheet1,18,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d14_0301,Sheet1,2,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d14_0401,Sheet1,21,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d14_0501,Sheet1,77,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d14_0901,Sheet1,30,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d14_1101,Sheet1,10,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d60_0601,Sheet1,22,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d60_0701,Sheet1,24,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_d60_0801,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_t01_1001,Sheet1,6,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_t05_0101,Sheet1,14,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s523_t50_0201,Sheet1,12,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
message,s524_d30_0401,Sheet1,5,8,ID|Speaker|Japanese|English|Chinese|EnglishCensored|Korean|German
